,0
epoch_1,0.59947
step_3552,0.61948
step_592,0.29449
step_4736,0.60002
epoch_0,0.51214
step_1776,0.55487
step_4144,0.63364
step_2960,0.64073
step_1184,0.47897
step_2368,0.47739
