,0
step_361,0.86177
epoch_1,0.84069
epoch_2,0.84831
step_285,0.86112
step_266,0.86085
step_76,0.8415
epoch_7,0.8611
step_304,0.86179
step_342,0.86192
step_38,0.82834
step_133,0.85203
step_323,0.86228
epoch_3,0.85423
epoch_5,0.85964
step_228,0.86018
step_19,0.81774
step_171,0.85628
epoch_6,0.86024
epoch_4,0.85726
epoch_0,0.82696
step_209,0.85832
step_57,0.8345
step_95,0.84526
epoch_9,0.86208
step_247,0.86101
step_152,0.85427
step_114,0.84927
step_190,0.85732
epoch_8,0.86171
