,0
step_432,0.7172250493827161
epoch_12,0.7187366049382717
step_1566,0.7188206419753087
step_378,0.718840950617284
step_1782,0.7187965185185187
epoch_1,0.7162249506172841
epoch_2,0.7186593950617285
step_756,0.7186741728395063
step_324,0.7174132098765433
step_1458,0.7170541604938272
epoch_7,0.7183188518518518
step_702,0.7181547283950619
step_648,0.7192313827160496
epoch_10,0.7166517654320989
step_54,0.7165135061728397
epoch_15,0.7193323086419753
epoch_14,0.7163506666666668
step_2106,0.7170145185185185
step_1674,0.7183988518518518
epoch_17,0.7188845925925925
step_1188,0.7193414197530864
step_1998,0.7169642839506174
step_216,0.7196594938271604
step_918,0.7187937037037038
step_1026,0.7187899012345681
epoch_3,0.7182854197530865
step_810,0.7186935185185185
epoch_19,0.7168134691358025
epoch_5,0.7176494320987655
step_1944,0.7169621851851852
step_162,0.7169207530864198
step_2052,0.7171176419753087
epoch_6,0.7186140740740741
step_1836,0.7189871358024692
epoch_4,0.7186823333333332
step_270,0.7178230864197531
epoch_0,0.7187826049382715
step_1404,0.7165648888888889
step_1728,0.7189652962962965
step_972,0.7165481728395062
step_1242,0.7190238024691359
step_540,0.7188530864197532
epoch_18,0.716962851851852
epoch_11,0.7189143827160495
step_486,0.7184700864197531
step_108,0.71661587654321
step_1620,0.7191310493827161
step_1080,0.7168210987654321
epoch_16,0.7189213580246915
step_1296,0.7188301851851853
step_1350,0.7188255802469137
epoch_9,0.7169976666666668
step_1134,0.7167011481481481
step_1890,0.718950938271605
step_1512,0.7166348641975309
step_594,0.7185995432098765
epoch_8,0.718813802469136
epoch_13,0.7188643209876544
step_864,0.7181834814814815
