,0
epoch_1,0.81684
epoch_2,0.81537
step_192,0.8169
epoch_7,0.81263
step_224,0.8173
step_32,0.81522
step_256,0.8153
epoch_3,0.81611
epoch_5,0.8132
epoch_6,0.81239
step_512,0.81249
step_288,0.81425
epoch_4,0.81433
step_160,0.81462
step_64,0.81829
epoch_0,0.81678
step_384,0.8122
step_544,0.81235
step_576,0.8124
step_448,0.81298
epoch_9,0.8125
step_320,0.81427
step_128,0.81666
step_352,0.81357
step_416,0.81229
step_96,0.81731
epoch_8,0.81228
