,0
epoch_1,0.84874
epoch_2,0.85322
step_76,0.84884
step_38,0.8392
step_133,0.85516
epoch_3,0.85611
step_19,0.82902
step_171,0.85746
epoch_4,0.85718
epoch_0,0.83784
step_57,0.84299
step_95,0.85149
step_152,0.85662
step_114,0.85354
