,step_660,epoch_1,epoch_2,step_1045,step_440,epoch_7,step_385,step_825,step_275,step_605,epoch_3,epoch_5,step_935,epoch_6,epoch_4,epoch_0,step_770,step_715,step_550,step_495,step_165,step_220,step_990,step_55,step_110,epoch_9,step_880,step_330,epoch_8
ChemRxivRetrieval,0.88334,0.87531,0.87878,0.88495,0.88381,0.88428,0.87916,0.88328,0.87608,0.88253,0.88019,0.88348,0.88488,0.88402,0.88153,0.86599,0.88542,0.88336,0.88256,0.88224,0.87112,0.87549,0.8846,0.84919,0.8669,0.8848,0.88545,0.87988,0.88434
