,0
step_660,0.88334
epoch_1,0.87531
epoch_2,0.87878
step_1045,0.88495
step_440,0.88381
epoch_7,0.88428
step_385,0.87916
step_825,0.88328
step_275,0.87608
step_605,0.88253
epoch_3,0.88019
epoch_5,0.88348
step_935,0.88488
epoch_6,0.88402
epoch_4,0.88153
epoch_0,0.86599
step_770,0.88542
step_715,0.88336
step_550,0.88256
step_495,0.88224
step_165,0.87112
step_220,0.87549
step_990,0.8846
step_55,0.84919
step_110,0.8669
epoch_9,0.8848
step_880,0.88545
step_330,0.87988
epoch_8,0.88434
