,epoch_1,epoch_2,step_76,step_38,step_133,epoch_3,step_19,step_171,epoch_4,epoch_0,step_57,step_95,step_152,step_114
ChemRxivNC2,0.76233,0.66432,0.75343,0.80149,0.62284,0.60444,0.81341,0.57291,0.57174,0.80447,0.78363,0.69786,0.5916,0.65286
