,0
epoch_1,0.76233
epoch_2,0.66432
step_76,0.75343
step_38,0.80149
step_133,0.62284
epoch_3,0.60444
step_19,0.81341
step_171,0.57291
epoch_4,0.57174
epoch_0,0.80447
step_57,0.78363
step_95,0.69786
step_152,0.5916
step_114,0.65286
