,epoch_1,epoch_2,step_76,step_38,step_133,epoch_3,step_19,step_171,epoch_4,epoch_0,step_57,step_95,step_152,step_114
ChemRxivNC2,0.82622,0.82965,0.82659,0.82012,0.83195,0.83274,0.81547,0.8327,0.83302,0.81941,0.82447,0.82806,0.83254,0.83038
