,0
step_432,0.89928
step_378,0.89476
epoch_1,0.89016
epoch_2,0.89688
step_756,0.89702
step_324,0.89232
epoch_7,0.89345
step_702,0.89518
step_648,0.89711
step_54,0.87052
step_216,0.89
step_918,0.8962
step_1026,0.89507
epoch_3,0.8916
step_810,0.89698
epoch_5,0.89796
step_162,0.88467
epoch_6,0.89739
epoch_4,0.89774
step_270,0.89225
epoch_0,0.88443
step_972,0.89456
step_540,0.89506
step_486,0.89615
step_108,0.88844
epoch_9,0.89536
step_594,0.89497
epoch_8,0.89424
step_864,0.8961
