,0
epoch_12,0.6945529382716048
epoch_1,0.7168331851851851
epoch_2,0.7168529382716051
epoch_7,0.7026007407407406
epoch_10,0.7000610617283951
epoch_15,0.6892592962962965
epoch_14,0.689833925925926
epoch_17,0.6911779012345678
epoch_3,0.7187711358024692
epoch_19,0.6900161234567901
epoch_5,0.7095457037037037
epoch_6,0.7112742962962963
epoch_4,0.695368962962963
epoch_0,0.7190383950617286
epoch_18,0.690934851851852
epoch_11,0.6991559876543211
epoch_16,0.6920563086419754
epoch_9,0.6979169259259259
epoch_8,0.7021970864197532
epoch_13,0.6927545802469134
