,0
epoch_1,0.82638
epoch_2,0.82945
step_76,0.82669
step_38,0.81984
step_133,0.83147
epoch_3,0.83196
step_19,0.81441
step_171,0.83322
epoch_4,0.83295
epoch_0,0.81926
step_57,0.82386
step_95,0.8289
step_152,0.83247
step_114,0.83037
