,epoch_1,epoch_2,step_76,step_38,step_133,epoch_3,step_19,step_171,epoch_4,epoch_0,step_57,step_95,step_152,step_114
ChemRxivNC2,0.82638,0.82945,0.82669,0.81984,0.83147,0.83196,0.81441,0.83322,0.83295,0.81926,0.82386,0.8289,0.83247,0.83037
