,0
epoch_12,0.87677
epoch_1,0.88686
epoch_2,0.89487
epoch_7,0.89098
epoch_10,0.88501
epoch_15,0.87528
epoch_14,0.87892
epoch_17,0.8734
epoch_3,0.89393
epoch_19,0.87196
epoch_5,0.89431
epoch_6,0.89233
epoch_4,0.89056
epoch_0,0.8764
epoch_18,0.87233
epoch_11,0.88321
epoch_16,0.8765
epoch_9,0.88819
epoch_8,0.88963
epoch_13,0.87932
