,0
epoch_1,0.7543
epoch_2,0.60799
step_76,0.73954
step_38,0.7993
step_133,0.54176
epoch_3,0.52135
step_19,0.81242
step_171,0.47274
epoch_4,0.46876
epoch_0,0.80189
step_57,0.77955
step_95,0.65544
step_152,0.50085
step_114,0.57646
