,epoch_1,epoch_2,step_76,step_38,step_133,epoch_3,step_19,step_171,epoch_4,epoch_0,step_57,step_95,step_152,step_114
ChemRxivNC2,0.7543,0.60799,0.73954,0.7993,0.54176,0.52135,0.81242,0.47274,0.46876,0.80189,0.77955,0.65544,0.50085,0.57646
