,0
step_180,0.84035
epoch_1,0.833
epoch_2,0.83753
step_18,0.81952
step_54,0.82862
step_90,0.83579
step_144,0.83977
epoch_3,0.83979
step_72,0.83292
step_162,0.84081
step_36,0.8247
epoch_4,0.84077
epoch_0,0.8247
step_108,0.83704
step_126,0.83946
