,step_361,epoch_1,epoch_2,step_285,step_266,step_76,epoch_7,step_304,step_342,step_38,step_133,step_323,epoch_3,epoch_5,step_228,step_19,step_171,epoch_6,epoch_4,epoch_0,step_209,step_57,step_95,epoch_9,step_247,step_152,step_114,step_190,epoch_8
ChemRxivNC2,0.8622,0.83924,0.84724,0.85981,0.85965,0.8405,0.86064,0.8617,0.86158,0.82075,0.85043,0.86174,0.85324,0.85836,0.85874,0.8151,0.85459,0.85909,0.85574,0.81995,0.8569,0.83157,0.84458,0.86184,0.85856,0.85302,0.84778,0.85587,0.8616
