,0
step_361,0.8622
epoch_1,0.83924
epoch_2,0.84724
step_285,0.85981
step_266,0.85965
step_76,0.8405
epoch_7,0.86064
step_304,0.8617
step_342,0.86158
step_38,0.82075
step_133,0.85043
step_323,0.86174
epoch_3,0.85324
epoch_5,0.85836
step_228,0.85874
step_19,0.8151
step_171,0.85459
epoch_6,0.85909
epoch_4,0.85574
epoch_0,0.81995
step_209,0.8569
step_57,0.83157
step_95,0.84458
epoch_9,0.86184
step_247,0.85856
step_152,0.85302
step_114,0.84778
step_190,0.85587
epoch_8,0.8616
