,0
step_432,0.708727901234568
step_378,0.7084484814814815
epoch_1,0.7123653703703704
epoch_2,0.7105903580246912
step_756,0.7070124938271605
step_324,0.7117664074074073
epoch_7,0.7063813209876544
step_702,0.705037
step_648,0.7057763827160495
step_54,0.7133748888888889
step_216,0.7133392469135804
step_918,0.7043166543209877
step_1026,0.703369938271605
epoch_3,0.7101274567901235
step_810,0.7025786172839508
epoch_5,0.705435049382716
step_162,0.7153603456790124
epoch_6,0.7047085308641976
epoch_4,0.7081472962962962
step_270,0.7138084074074075
epoch_0,0.7183598024691358
step_972,0.703311
step_540,0.7068134074074076
step_486,0.7091392839506172
step_108,0.7178403580246914
epoch_9,0.7032158765432098
step_594,0.7065318395061729
epoch_8,0.7029708888888889
step_864,0.703460839506173
