,0
step_660,0.87313
epoch_1,0.86606
epoch_2,0.86775
step_1045,0.87463
step_440,0.87307
epoch_7,0.87391
step_385,0.86999
step_825,0.87328
step_275,0.86616
step_605,0.8719
epoch_3,0.86921
epoch_5,0.8722
step_935,0.87411
epoch_6,0.87347
epoch_4,0.87091
epoch_0,0.85303
step_770,0.87495
step_715,0.87207
step_550,0.8725
step_495,0.87099
step_165,0.86031
step_220,0.86489
step_990,0.87448
step_55,0.83366
step_110,0.85454
epoch_9,0.87478
step_880,0.8742
step_330,0.8691
epoch_8,0.87396
