,step_660,epoch_1,epoch_2,step_1045,step_440,epoch_7,step_385,step_825,step_275,step_605,epoch_3,epoch_5,step_935,epoch_6,epoch_4,epoch_0,step_770,step_715,step_550,step_495,step_165,step_220,step_990,step_55,step_110,epoch_9,step_880,step_330,epoch_8
ChemRxivNC2,0.87313,0.86606,0.86775,0.87463,0.87307,0.87391,0.86999,0.87328,0.86616,0.8719,0.86921,0.8722,0.87411,0.87347,0.87091,0.85303,0.87495,0.87207,0.8725,0.87099,0.86031,0.86489,0.87448,0.83366,0.85454,0.87478,0.8742,0.8691,0.87396
